,time,velocity,parentFolder,file,algorithm,delx,delt,numLines,pntsPerLine,cleanVelocity,absVelocity
1520,6.977791033333332,0.6880434073023964,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1521,6.982374899999999,0.7420998407218447,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1522,6.986958766666666,0.6780808839522549,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1523,6.991542633333332,0.5759752635673404,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1524,6.996126499999999,0.6780808839522549,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6780808839522549,0.6780808839522549
1525,7.000710366666666,0.9099767672584892,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.6982731199269023,0.6982731199269023
1526,7.005294233333332,0.7087813222809958,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7087813222809958,0.7087813222809958
1527,7.009878099999999,0.6982731199269023,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8321960713788458,0.8321960713788458
1528,7.014461966666666,0.8772902684839625,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8321960713788458,0.8321960713788458
1529,7.019045833333332,0.8321960713788458,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8772902684839625,0.8772902684839625
1530,7.023629699999999,0.8772902684839625,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8772902684839625,0.8772902684839625
1531,7.028213566666666,0.8933527288352336,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8617608212920612,0.8617608212920612
1532,7.032797433333332,0.8467377264910919,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8617608212920612,0.8617608212920612
1533,7.037381299999999,0.8617608212920612,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8617608212920612,0.8617608212920612
1534,7.041965166666666,0.8467377264910919,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8617608212920612,0.8617608212920612
1535,7.046549033333332,0.8772902684839625,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8617608212920612,0.8617608212920612
1536,7.051132899999999,0.8772902684839625,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8617608212920612,0.8617608212920612
1537,7.055716766666666,0.8321960713788458,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8772902684839625,0.8772902684839625
1538,7.060300633333332,0.8617608212920612,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8772902684839625,0.8772902684839625
1539,7.064884499999999,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1540,7.069468366666666,1.023401679181013,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
1541,7.074052233333332,1.1950255517262038,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.023401679181013,1.023401679181013
1542,7.078636099999999,0.8617608212920612,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.06739913476052,1.06739913476052
1543,7.0832199666666655,1.06739913476052,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.0907805948431213,1.0907805948431213
1544,7.087803833333332,1.0907805948431213,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.06739913476052,1.06739913476052
1545,7.092387699999999,1.1950255517262038,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,1.06739913476052,1.06739913476052
1546,7.0969715666666655,0.9271930259151416,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9827368980894275,0.9827368980894275
1547,7.101555433333332,0.9635363346231901,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9635363346231901,0.9635363346231901
1548,7.106139299999999,0.9827368980894275,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9450344165538629,0.9450344165538629
1549,7.1107231666666655,0.9450344165538629,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9450344165538629,0.9450344165538629
1550,7.115307033333332,0.7912339702131852,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7912339702131852,0.7912339702131852
1551,7.119890899999999,0.6683748519577979,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1552,7.1244747666666655,0.7087813222809958,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1553,7.129058633333332,0.7783992459293272,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1554,7.133642499999999,0.7783992459293272,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1555,7.138226366666665,0.7783992459293272,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1556,7.142810233333332,0.6780808839522549,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1557,7.147394099999999,0.7420998407218447,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.7783992459293272,0.7783992459293272
1558,7.151977966666665,0.8181125503456997,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.8181125503456997,0.8181125503456997
1559,7.156561833333332,1.2867156750637925,20251204,20251204_A117_0004.tif,mpRadon,0.26,0.0011459666666666665,30000,26,0.9271930259151416,0.9271930259151416
