file,roi_id,valid_frac,lomb_bpm,lomb_hz,lomb_snr,welch_bpm,welch_hz,welch_snr,agree_delta_bpm,agree_ok,status,status_note,rel_path
20251015_A99_0006_kymanalysis.csv,1,0.929171668667467,426.69275929549906,7.111545988258317,271.73998383736307,420.3637267206108,7.006062112010181,16.52928818661888,6.329032574888231,True,ok,,20251015/20251015_A99_0006.tif
20251015_A99_0006_kymanalysis.csv,2,0.9829265039349073,426.69275929549906,7.111545988258317,254.69298599106565,420.3618016490824,7.006030027484707,15.57851691247101,6.330957646416664,True,ok,,20251015/20251015_A99_0006.tif
20251015_A99_0007_kymanalysis.csv,1,0.9509136988128585,428.1017612524462,7.135029354207436,267.8090637375701,420.3637267206108,7.006062112010181,19.086033106500196,7.738034531835353,True,ok,,20251015/20251015_A99_0007.tif
20251015_A99_0007_kymanalysis.csv,2,0.985594237695078,428.1017612524462,7.135029354207436,265.5419611422273,420.3618016490824,7.006030027484707,20.236314936172754,7.739959603363786,True,ok,,20251015/20251015_A99_0007.tif
20251015_A99_0008_kymanalysis.csv,1,0.13952247565692943,420.3522504892368,7.00587084148728,16.31658634317002,479.9238840718512,7.99873140119752,1.63088858373038,59.571633582614425,False,method_disagree,abs delta bpm 59.6 > tol 30.0,20251015/20251015_A99_0008.tif
20251015_A99_0008_kymanalysis.csv,2,0.8534080298786181,240.0,4.0,inf,269.96858962256056,4.499476493709342,inf,29.968589622560557,True,ok,,20251015/20251015_A99_0008.tif
20251015_A99_0009_kymanalysis.csv,1,0.3287981859410431,426.69275929549906,7.111545988258317,27.858440494978176,390.4331725905564,6.50721954317594,2.4960057864191083,36.25958670494265,False,method_disagree,abs delta bpm 36.3 > tol 30.0,20251015/20251015_A99_0009.tif
20251015_A99_0009_kymanalysis.csv,2,1.0,423.17025440313114,7.052837573385519,467.87329205401244,420.45972545168905,7.007662090861484,26.413490829183097,2.710528951442086,True,ok,,20251015/20251015_A99_0009.tif
20251015_A99_0010_kymanalysis.csv,1,0.8241963452047486,424.57925636007826,7.076320939334638,157.30423588282207,419.93339856298286,6.998889976049714,11.249945169478957,4.6458577970954025,True,ok,,20251015/20251015_A99_0010.tif
20251015_A99_0010_kymanalysis.csv,2,0.9675870348139256,424.57925636007826,7.076320939334638,9.920332040796971,419.95113941287195,6.999185656881199,1.5650870636861671,4.628116947206308,True,ok,,20251015/20251015_A99_0010.tif
20251015_A99_0011_kymanalysis.csv,1,0.8301987461651327,464.0313111545988,7.73385518590998,108.19150723176573,450.32291154910905,7.505381859151817,4.8814013330281405,13.708399605489774,True,ok,,20251015/20251015_A99_0011.tif
20251015_A99_0011_kymanalysis.csv,2,0.8916900093370682,464.0313111545988,7.73385518590998,56.10491173972958,450.32596340773244,7.505432723462207,3.0336540155881613,13.70534774686638,True,ok,,20251015/20251015_A99_0011.tif
20251015_A99_0012_kymanalysis.csv,1,0.8642123516073096,464.0313111545988,7.73385518590998,65.59814193567267,450.38970720065447,7.506495120010908,3.747810011828657,13.641603953944355,True,ok,,20251015/20251015_A99_0012.tif
20251015_A99_0012_kymanalysis.csv,2,0.9869281045751634,464.0313111545988,7.73385518590998,47.85365040190068,450.3876446240169,7.506460743733615,2.824548653888447,13.643666530581925,True,ok,,20251015/20251015_A99_0012.tif
20251015_A99_0013_kymanalysis.csv,1,0.9533146591970122,421.76125244618396,7.029354207436399,365.58360847500563,420.3637267206108,7.006062112010181,25.464375200995402,1.3975257255731321,True,ok,,20251015/20251015_A99_0013.tif
20251015_A99_0013_kymanalysis.csv,2,0.9993330665599574,421.76125244618396,7.029354207436399,385.9744087412103,420.3618016490824,7.006030027484707,21.47199113416215,1.399450797101565,True,ok,,20251015/20251015_A99_0013.tif
20251015_A99_0014_kymanalysis.csv,1,0.9289048952914499,461.2133072407045,7.686888454011742,305.62502151807496,450.4998145275651,7.5083302421260845,9.102845782052317,10.71349271313943,True,ok,,20251015/20251015_A99_0014.tif
20251015_A99_0014_kymanalysis.csv,2,0.9890622915833,461.2133072407045,7.686888454011742,207.37291420171,450.4925629839526,7.508209383065877,7.607243720874731,10.720744256751914,True,ok,,20251015/20251015_A99_0014.tif
20251015_A99_0015_kymanalysis.csv,1,0.9590502867813793,459.0998043052837,7.651663405088062,628.29752799709,449.8367992092493,7.497279986820821,18.597298528084774,9.26300509603442,True,ok,,20251015/20251015_A99_0015.tif
20251015_A99_0015_kymanalysis.csv,2,0.9590502867813793,459.0998043052837,7.651663405088062,628.4671511249687,449.8138244630652,7.49689707438442,18.609554282923938,9.285979842218524,True,ok,,20251015/20251015_A99_0015.tif
20251015_A99_0016_kymanalysis.csv,1,0.9611844737895158,462.62230919765165,7.71037181996086,110.2222666132652,450.4998145275651,7.5083302421260845,9.73797644796189,12.122494670086553,True,ok,,20251015/20251015_A99_0016.tif
20251015_A99_0016_kymanalysis.csv,2,0.9983993597438976,462.62230919765165,7.71037181996086,94.75865462799447,450.4925629839526,7.508209383065877,9.900727974665676,12.129746213699036,True,ok,,20251015/20251015_A99_0016.tif
20251020_A100_0002_kymanalysis.csv,1,0.8398025877017473,502.0743639921722,8.367906066536204,138.77807710010558,509.9191268264792,8.498652113774654,8.415520776087984,7.844762834307005,True,ok,,20251020/20251020_A100_0002.tif
20251020_A100_0002_kymanalysis.csv,2,0.9071628651460584,502.0743639921722,8.367906066536204,152.12597293229533,509.94066928705877,8.499011154784313,8.406716483568909,7.866305294886558,True,ok,,20251020/20251020_A100_0002.tif
20251020_A100_0003_kymanalysis.csv,1,0.720688275310124,485.8708414872799,8.097847358121331,77.50087170348745,479.82591915653256,7.9970986526088765,4.697620864296715,6.04492233074734,True,ok,,20251020/20251020_A100_0003.tif
20251020_A100_0003_kymanalysis.csv,2,1.0,478.12133072407045,7.968688845401174,11.037824221467764,479.8014127606029,7.9966902126767145,1.557990412450768,1.6800820365324398,True,ok,,20251020/20251020_A100_0003.tif
20251020_A100_0004_kymanalysis.csv,1,0.6973456049086301,484.46183953033267,8.074363992172211,15.515774354933509,480.4156876806981,8.006928128011635,1.3254285280188964,4.046151849634555,True,ok,,20251020/20251020_A100_0004.tif
20251020_A100_0004_kymanalysis.csv,2,0.8032546351874083,485.16634050880623,8.08610567514677,27.792586072610035,480.41348759895135,8.006891459982523,1.9653440925052916,4.75285290985488,True,ok,,20251020/20251020_A100_0004.tif
20251020_A100_0005_kymanalysis.csv,1,0.5905028678137921,472.4853228962818,7.874755381604697,34.944926477530025,449.78814978149563,7.496469163024927,2.557049668514472,22.697173114786153,True,ok,,20251020/20251020_A100_0005.tif
20251020_A100_0005_kymanalysis.csv,2,1.0,428.1017612524462,7.135029354207436,10.532208381176273,449.770412813703,7.49617354689505,1.2514127301885478,21.66865156125681,True,ok,,20251020/20251020_A100_0005.tif
20251020_A100_0006_kymanalysis.csv,1,0.9725223422702415,456.98630136986304,7.616438356164384,459.83807697701917,450.4998145275651,7.5083302421260845,23.396536479470928,6.48648684229795,True,ok,,20251020/20251020_A100_0006.tif
20251020_A100_0006_kymanalysis.csv,2,0.9953314659197012,456.98630136986304,7.616438356164384,392.20134756661105,450.4925629839526,7.508209383065877,21.341350576771738,6.493738385910433,True,ok,,20251020/20251020_A100_0006.tif
20251020_A100_0007_kymanalysis.csv,1,0.6374549819927972,499.9608610567514,8.332681017612524,13.91237589996911,450.4998145275651,7.5083302421260845,2.016131222596947,49.46104652918632,False,method_disagree,abs delta bpm 49.5 > tol 30.0,20251020/20251020_A100_0007.tif
20251020_A100_0007_kymanalysis.csv,2,0.8750166733360011,461.2133072407045,7.686888454011742,40.20105884257677,450.4925629839526,7.508209383065877,3.5010063246900125,10.720744256751914,True,ok,,20251020/20251020_A100_0007.tif
20251020_A100_0008_kymanalysis.csv,1,0.7724423102574363,468.2583170254403,7.804305283757339,21.681248485255892,480.0679776255939,8.001132960426565,2.884188752505366,11.80966060015362,True,ok,,20251020/20251020_A100_0008.tif
20251020_A100_0008_kymanalysis.csv,2,0.8810190742963853,468.2583170254403,7.804305283757339,80.33315932023515,480.0828695291374,8.001381158818957,6.372821960823989,11.824552503697078,True,ok,,20251020/20251020_A100_0008.tif
20251020_A100_0009_kymanalysis.csv,1,0.9238362011471255,463.32681017612526,7.722113502935421,111.6307099740433,450.4998145275651,7.5083302421260845,6.488824481103124,12.826995648560171,True,ok,,20251020/20251020_A100_0009.tif
20251020_A100_0009_kymanalysis.csv,2,0.9661197812458316,463.32681017612526,7.722113502935421,76.35535010816523,450.4925629839526,7.508209383065877,3.8964530030153415,12.834247192172654,True,ok,,20251020/20251020_A100_0009.tif
20251020_A100_0010_kymanalysis.csv,1,0.8811524609843937,430.91976516634054,7.181996086105675,67.40201805059012,449.8367992092493,7.497279986820821,6.637503093961012,18.917034042908767,True,ok,,20251020/20251020_A100_0010.tif
20251020_A100_0010_kymanalysis.csv,2,0.9806589302387622,445.7142857142857,7.428571428571429,79.3510535654782,449.8138244630652,7.49689707438442,9.661516950754361,4.09953874877948,True,ok,,20251020/20251020_A100_0010.tif
